C:\pypy3.10-v7.3.12-win64\pypy.exe C:\Users\halin\PycharmProjects\pythonProject\temp2.py 
S0, S248064, S_anti_157440
1:it	0	248064	157440
2:tl	0	0	0
3:rl	0	0	0
4:c	0	0	0
5:ml	0	0	0
6:ix	0	0	0
7:iy	0	0	0
8:iz	0	0	0
9:time	0	399.950043428571	253.838262857143
10:x	0	0	0
11:y	0	0	0
12:z	0	0	0
13:qlm_time[0]	0	399.950043428571	118.045110857143
14:qlm_time[1]	0	399.950043428571	118.045110857143
15:qlm_time[2]	0	399.950043428571	253.838262857143
16:qlm_equatorial_circumference[0]	5.84279083248507	9.30464040139128	10.1195053517398
17:qlm_equatorial_circumference[1]	5.84279083248507	9.30464040139132	10.1195149953091
18:qlm_equatorial_circumference[2]	0	11.6882223386745	12.2950091551895
19:qlm_polar_circumference_0[0]	5.77878918231514	7.76958537358666	9.16192926346227
20:qlm_polar_circumference_0[1]	5.72409723202575	7.76958537147349	8.13365365901677
21:qlm_polar_circumference_0[2]	0	9.19719523739037	11.8221138719223
22:qlm_polar_circumference_pi_2[0]	5.75514926112802	7.77518587322989	10.4466753628743
23:qlm_polar_circumference_pi_2[1]	5.75067884477276	7.77518586585197	7.29607512383486
24:qlm_polar_circumference_pi_2[2]	0	9.19705885330752	11.8221099871702
25:qlm_area[0]	10.6449352600349	21.8826207707954	28.9018369188363
26:qlm_area[1]	10.6449352600348	21.8826207707955	28.9018594292427
27:qlm_area[2]	0	31.3808475536449	45.6584150389136
28:qlm_irreducible_mass[0]	0.460189372096933	0.659803688936855	0.758276846711397
29:qlm_irreducible_mass[1]	0.460189372096933	0.659803688936858	0.758277142006064
30:qlm_irreducible_mass[2]	0	0.790127917379189	0.95307151142926
31:qlm_radius[0]	0.920378744193866	1.31960737787371	1.51655369342279
32:qlm_radius[1]	0.920378744193866	1.31960737787372	1.51655428401213
33:qlm_radius[2]	0	1.58025583475838	1.90614302285852
34:qlm_spin_guess[0]	0.0611096043111562	0.443415816355207	0.411149957010506
35:qlm_spin_guess[1]	0.061109604311157	0.443415816355211	0.411152321506646
36:qlm_spin_guess[2]	0	0.775484792644997	0.421651971446313
37:qlm_mass_guess[0]	0.464954521221005	0.74043975678699	0.805284649187138
38:qlm_mass_guess[1]	0.464954521221005	0.740439756786993	0.805285416598004
39:qlm_mass_guess[2]	0	0.930119180578581	0.978405741204258
40:qlm_killing_eigenvalue_re[0]	1.00000076013031	0.99970417054031	0.943234506779932
41:qlm_killing_eigenvalue_re[1]	1.00000076013041	0.999704170540291	0.943232223379823
42:qlm_killing_eigenvalue_re[2]	0	0.999999964650769	0.999999568565161
43:qlm_killing_eigenvalue_im[0]	0	0	0
44:qlm_killing_eigenvalue_im[1]	0	0	0
45:qlm_killing_eigenvalue_im[2]	0	0	0
46:qlm_spin[0]	0.193923418973563	0.483180235085183	0.433234843150662
47:qlm_spin[1]	0.193926652330267	0.483180235024548	0.431105404619856
48:qlm_spin[2]	0	0.777629756702951	0.421840525844412
49:qlm_npspin[0]	0.402640672485084	275.169646702004	86.9882522789594
50:qlm_npspin[1]	0.402647386718876	275.169646667466	104.448152221602
51:qlm_npspin[2]	0	3.47222147243284	1.08557588374689
52:qlm_wsspin[0]	0.4748202317744	43.725929517399	5.85370995061682
53:qlm_wsspin[1]	0.474828149604342	43.7259295119095	5.68127137297554
54:qlm_wsspin[2]	0	1.43010843641488	0.327596224609437
55:qlm_cvspin[0]	0	0	0
56:qlm_cvspin[1]	0	0	0
57:qlm_cvspin[2]	0	0	0
58:qlm_coordspinx[0]	-1.31529771333391e-18	-2.56757748438698e-16	-2.49996612489717e-16
59:qlm_coordspinx[1]	1.78555003327977e-18	3.82412840330999e-17	-4.72119053180576e-16
60:qlm_coordspinx[2]	0	-7.73619838485265e-18	-8.42576052525914e-18
61:qlm_coordspiny[0]	3.92511113299069e-19	2.05408620107429e-16	9.74546446108262e-17
62:qlm_coordspiny[1]	6.10086919261586e-19	4.49176465305023e-18	-3.35702540288612e-16
63:qlm_coordspiny[2]	0	-1.47282292945449e-16	-2.97587626505859e-18
64:qlm_coordspinz[0]	0.193898328605635	0.485537670718911	-0.0340801354328908
65:qlm_coordspinz[1]	0.193898328605636	0.485537670718916	-0.0340807303470116
66:qlm_coordspinz[2]	0	0.775452660301385	0.42164378300735
67:qlm_mass[0]	0.506130984128156	0.7545926428034	0.810303327704275
68:qlm_mass[1]	0.50613244661102	0.754592642781104	0.809809608471385
69:qlm_mass[2]	0	0.930836037990291	0.978428110533961
70:qlm_adm_energy[0]	-15.3053466117084	-2626.86099659123	-1601.71728198216
71:qlm_adm_energy[1]	-15.3053466117081	-2626.86099659123	-1601.71870105631
72:qlm_adm_energy[2]	0	-7.85340313842721	-1.69664440818091
73:qlm_adm_momentum_x[0]	0.000735173276696465	2.88042976115359e-09	0.0142998537546469
74:qlm_adm_momentum_x[1]	-0.000735173276696537	2.88146319031826e-09	-0.0143001573006645
75:qlm_adm_momentum_x[2]	0	-7.53655567564463e-10	-1.1880811568849e-09
76:qlm_adm_momentum_y[0]	0.00311604076436454	-1.93550270474442e-09	6.02975563755603e-05
77:qlm_adm_momentum_y[1]	-0.00311604076436449	-1.93619413816237e-09	-6.05037969693737e-05
78:qlm_adm_momentum_y[2]	0	-1.2109951098992e-09	3.38560090884634e-09
79:qlm_adm_momentum_z[0]	2.57212035414398e-19	6.47406864902931e-17	6.16156134899497e-18
80:qlm_adm_momentum_z[1]	-1.39373083621648e-18	8.75182104310971e-18	4.51014475803262e-17
